Description,Number of jobs,Median,Annual % change,Mean,Mean: Annual % change,10 percentile,20 percentile,25 percentile,30 percentile,40 percentile,50 percentile,60 percentile,70 percentile,80 percentile,90 percentile,Date
"Wales, Elementary occupations",125,9.5,,10.48,,7.11,8.89,8.91,9.00,9.26,10,10.61,11.08,11.59,13.22,2021-01-01
"Wales, Elementary trades and related occupations",20,10.16,,11.15,,8.94,9.21,9.27,9.40,9.85,10.63,11.34,11.65,12.04,x,2021-01-01
"Wales, Elementary administration and service occupations",105,9.46,,10.29,,6.88,8.69,x,8.91,9.17,9.89,10.45,10.77,11.46,12.92,2021-01-01
Scotland,2227,14.34,,17.44,,9.18,10.00,10.58,11.17,12.63,16.48,19.32,20.82,22.56,27.14,2021-01-01
"Scotland, Managers, directors and senior officials",185,20.55,,24.34,,10.42,12.61,14.32,15.72,18.34,23.62,27.99,30.34,33.27,42.33,2021-01-01
"Scotland, Corporate managers and directors",143,22.86,,26.8,,11.56,15.30,16.41,17.83,20.23,26.39,30.68,33.28,36.38,45.26,2021-01-01
"Scotland, Other managers and proprietors",42,14.55,,16.32,,9.31,10.23,11.13,11.62,12.33,16.72,19.02,19.73,20.92,x,2021-01-01
"Scotland, Professional occupations",602,21.86,,23.35,,14.16,16.54,17.53,18.51,20.36,22.79,24.70,25.82,27.39,32.10,2021-01-01
"Scotland, Science, research, engineering and technology professionals",110,21.61,,22.53,,13.00,15.33,16.87,18.32,19.97,23.29,25.48,27.03,28.87,32.27,2021-01-01
"Scotland, Health professionals",219,20.9,,24.43,,13.84,16.53,16.91,17.60,19.45,22.18,24.52,25.25,26.40,37.23,2021-01-01
"Scotland, Teaching and other educational professionals",138,22.68,,23.63,,16.37,19.97,20.87,21.96,22.66,23.28,24.73,26.43,27.75,30.88,2021-01-01
"Scotland, Business, media and public service professionals",136,20.85,,22.16,,13.88,15.45,16.40,17.34,19.34,22.31,24.54,25.73,27.32,30.86,2021-01-01
"Scotland, Associate professional occupations",328,15.9,,17.43,,10.46,12.07,12.72,13.36,14.46,17.22,18.92,20.24,20.80,24.23,2021-01-01
"Scotland, Science, engineering and technology associate professionals",58,15.12,,16.49,,10.42,11.87,12.23,12.63,13.89,16.44,17.86,18.77,20.08,x,2021-01-01
"Scotland, Health and social care associate professionals",70,13.35,,13.81,,9.50,10.30,10.95,11.56,12.58,14.07,14.85,15.46,15.88,x,2021-01-01
"Scotland, Protective service occupations",56,20.1,,19.14,,14.29,16.08,16.65,17.52,18.24,20.24,20.32,20.50,21.38,x,2021-01-01
"Scotland, Culture, media and sports occupations",15,13.01,,14.44,,x,10.72,11.17,11.61,12.42,13.81,15.17,x,x,x,2021-01-01
"Scotland, Business and public service associate professionals",130,16.81,,19.04,,10.97,12.52,13.28,13.99,15.46,18.18,20.59,21.85,23.43,x,2021-01-01
"Scotland, Administrative and secretarial occupations",253,12.03,,13.51,,9.34,10.03,10.40,10.76,11.18,12.91,14.00,14.41,15.28,18.18,2021-01-01
"Scotland, Administrative occupations",215,12.17,,13.78,,9.47,10.26,10.61,10.88,11.43,13.24,14.28,14.89,15.50,18.98,2021-01-01
"Scotland, Secretarial and related occupations",38,10.96,,11.79,,8.99,9.45,9.62,9.84,10.12,11.54,12.15,12.58,13.30,x,2021-01-01
"Scotland, Skilled trades occupations",138,13.23,,14.29,,8.91,9.84,10.16,10.76,12,14.34,15.64,16.52,17.35,20.19,2021-01-01
"Scotland, Skilled agricultural and related trades",11,11.03,,11.95,,x,9.65,9.98,10.23,10.45,11.56,12.01,x,x,x,2021-01-01
"Scotland, Skilled metal, electrical and electronic trades",61,14.93,,15.98,,9.69,11.42,12.26,12.78,13.94,16.36,17.39,18.12,19.12,x,2021-01-01
"Scotland, Skilled construction and building trades",33,14.13,,14.86,,10.00,11.75,12.44,12.75,13.47,15.12,15.87,16.57,17.30,x,2021-01-01
"Scotland, Textiles, printing and other skilled trades",33,9.83,,10.76,,7.93,8.89,8.91,9.00,9.4,10.21,10.97,11.41,11.85,x,2021-01-01
"Scotland, Caring, leisure and other service occupations",216,11.29,,12.56,,9.30,9.60,9.80,10.04,10.64,12.17,13.29,13.99,14.96,16.96,2021-01-01
"Scotland, Caring personal service occupations",182,11.63,,12.83,,9.40,9.72,9.97,10.25,10.83,12.48,13.53,14.39,15.33,17.24,2021-01-01
"Scotland, Leisure, travel and related personal service occupations",32,10.13,,11.03,,7.54,8.48,8.91,9.27,9.77,10.61,11.55,12.27,12.96,x,2021-01-01
"Scotland, Sales and customer service occupations",172,9.77,,10.89,,8.51,8.94,9.10,9.29,9.47,10.03,10.66,11.19,11.92,13.76,2021-01-01
"Scotland, Sales occupations",122,9.62,,10.56,,8.07,8.95,9.11,9.26,9.35,10,10.33,10.77,11.51,13.23,2021-01-01
"Scotland, Customer service occupations",50,10.15,,11.55,,8.91,8.93,9.08,9.38,9.66,10.63,11.62,11.93,12.65,x,2021-01-01
"Scotland, Process, plant and machine operatives",113,11.87,,13.35,,8.99,9.49,9.85,10.22,11.13,12.8,13.93,14.63,15.75,18.46,2021-01-01
"Scotland, Process, plant and machine operatives",46,12.31,,13.72,,9.00,9.44,9.75,10.20,11.34,13.37,14.71,15.66,16.72,x,2021-01-01
"Scotland, Transport and mobile machine drivers and operatives",66,11.57,,13.11,,8.91,9.49,9.88,10.27,11.05,12.35,13.44,14.15,14.92,x,2021-01-01
"Scotland, Elementary occupations",221,9.61,,10.9,,7.49,8.72,8.91,8.95,9.3,10.14,10.98,11.47,12.28,13.78,2021-01-01
"Scotland, Elementary trades and related occupations",29,10.53,,11.2,,8.90,9.05,9.29,9.50,10,11.15,11.69,12.09,12.59,x,2021-01-01
"Scotland, Elementary administration and service occupations",192,9.5,,10.83,,7.27,8.59,8.91,8.91,9.18,10,10.87,11.22,12.11,13.73,2021-01-01
Northern Ireland,1078,12.84,,16.02,,8.91,9.50,9.93,10.32,11.45,15.04,17.59,19.22,20.83,25.51,2021-01-01
