Description,Number of jobs,Median,Annual % change,Mean,Mean: Annual % change,10 percentile,20 percentile,25 percentile,30 percentile,40 percentile,50 percentile,60 percentile,70 percentile,80 percentile,90 percentile,Date
"South West, Elementary occupations",221,326.7,10.6,345.1,6.2,68.60,118.70,144.40,173.80,234.60,427.50,483.20,509.40,536.50,626.20,2024-01-01
"South West, Elementary trades and related occupations",25,520.2,9.5,522.3,5.8,198.40,376.80,424.10,450.00,486.80,562.60,605.60,625.00,654.20,x,2024-01-01
"South West, Elementary administration and service occupations",196,293.6,17,322.6,6.7,63.80,109.50,134.00,156.70,212.40,388.20,459.90,488.00,518.70,592.80,2024-01-01
Wales,1217,565.4,5.4,619.4,4.9,199.10,336.80,399.00,443.70,496.30,641.20,737.80,798.70,859.20,1036.80,2024-01-01
"Wales, Managers, directors and senior officials",98,811.1,5,903.3,5.6,392.60,536.60,577.40,613.30,709.60,911.10,1013.30,1104.50,1195.30,x,2024-01-01
"Wales, Corporate managers and directors",75,852.2,1.4,955.8,5,350.40,539.30,598.80,640.90,734.50,967.30,1084.10,1196.80,1319.50,x,2024-01-01
"Wales, Other managers and proprietors",23,712.5,5.2,735.9,5.1,429.00,486.10,552.80,583.80,628.60,769.40,866.60,893.50,954.40,x,2024-01-01
"Wales, Professional occupations",321,803.2,4.8,836.6,3.5,435.90,556.30,603.30,651.10,727.30,871.10,953.20,997.20,1063.60,1286.40,2024-01-01
"Wales, Science, research, engineering and technology professionals",61,822,2.2,857.7,3.3,527.00,633.00,676.20,717.10,765.50,894.70,957.80,1007.50,1073.10,x,2024-01-01
"Wales, Health professionals",102,743.9,4.6,809.9,5.5,399.00,552.60,574.10,616.30,685.50,831.30,915.30,973.70,1023.80,x,2024-01-01
"Wales, Teaching and other educational professionals",79,873.9,2.6,842.1,-3.7,x,543.60,594.10,675.70,787.20,907.30,982.40,1014.00,1133.40,x,2024-01-01
"Wales, Business, media and public service professionals",80,776.6,4.7,849.2,9,455.60,545.80,599.50,642.00,728.00,839.10,912.70,972.50,1042.50,x,2024-01-01
"Wales, Associate professional occupations",170,608.8,5.9,638.6,4.2,342.80,449.80,473.20,496.10,555.80,666.40,729.00,766.60,824.50,960.20,2024-01-01
"Wales, Science, engineering and technology associate professionals",39,601.1,4.4,619.2,3,375.80,450.60,461.30,488.00,526.30,632.50,711.50,747.40,776.20,x,2024-01-01
"Wales, Health and social care associate professionals",28,548.7,5.5,537.6,4.7,305.20,386.70,409.90,459.40,496.00,581.50,619.80,650.60,685.70,x,2024-01-01
"Wales, Protective service occupations",14,835,3.4,849.5,7.5,556.00,615.60,643.40,689.60,765.30,882.40,885.30,914.20,x,x,2024-01-01
"Wales, Culture, media and sports occupations",11,444.6,,424,17.2,x,x,x,x,x,491.60,541.70,x,x,x,2024-01-01
"Wales, Business and public service associate professionals",78,632.9,8.3,676.1,4.9,383.10,460.60,487.90,518.30,575.30,685.40,753.90,792.20,848.10,x,2024-01-01
"Wales, Administrative and secretarial occupations",133,478.6,6.2,487.3,4.2,208.60,277.50,330.90,393.40,449.70,519.10,567.50,597.60,635.90,740.40,2024-01-01
"Wales, Administrative occupations",111,489.5,4.9,511.3,3.7,230.00,322.10,387.70,431.80,462.20,536.80,585.40,615.60,664.40,782.70,2024-01-01
"Wales, Secretarial and related occupations",22,354.9,2.4,366.1,5,x,207.00,226.20,242.90,288.90,429.40,459.10,486.80,517.10,x,2024-01-01
"Wales, Skilled trades occupations",78,624.6,5.2,651.9,5.1,345.30,445.80,487.40,515.60,574.70,690.70,757.50,797.50,859.20,995.00,2024-01-01
"Wales, Skilled metal, electrical and electronic trades",42,721.9,4.9,740.4,4.8,451.00,537.30,558.30,589.80,653.10,776.90,859.20,918.50,961.20,x,2024-01-01
"Wales, Skilled construction and building trades",13,650.1,9.6,682.9,10.9,427.60,540.40,551.10,573.70,616.90,709.00,770.00,784.00,x,x,2024-01-01
"Wales, Textiles, printing and other skilled trades",20,450.5,0.8,465.5,4.6,222.80,303.40,345.50,369.90,403.10,498.30,570.60,589.60,612.50,x,2024-01-01
"Wales, Caring, leisure and other service occupations",143,420.2,6.9,411.4,7.4,152.20,240.00,275.90,312.80,370.90,458.10,493.60,513.20,548.70,646.20,2024-01-01
"Wales, Caring personal service occupations",125,430.5,8,420.9,8.8,175.70,262.80,287.30,328.20,378.70,464.40,497.30,523.30,551.60,654.30,2024-01-01
"Wales, Leisure, travel and related personal service occupations",17,350.2,12.2,329.4,-1.1,x,x,164.50,195.80,246.00,410.80,451.40,461.20,474.10,x,2024-01-01
"Wales, Sales and customer service occupations",80,336.7,13.8,359.9,8.6,117.10,182.90,202.50,222.80,271.90,404.80,458.50,479.00,505.30,594.60,2024-01-01
"Wales, Sales occupations",61,290,9,326.9,7.2,103.30,165.80,184.50,202.90,240.20,345.80,424.90,447.40,469.80,545.00,2024-01-01
"Wales, Customer service occupations",19,466.2,12.3,465.8,10.5,202.10,273.90,324.70,378.10,441.20,480.90,545.00,564.60,614.50,x,2024-01-01
"Wales, Process, plant and machine operatives",71,567.8,1,600.8,1.4,302.70,434.80,465.50,485.60,520.40,628.90,707.40,737.20,794.20,882.80,2024-01-01
"Wales, Process, plant and machine operatives",38,554.9,1.7,597,4.2,385.70,450.20,465.80,482.50,520.00,609.10,655.10,719.60,763.60,x,2024-01-01
"Wales, Transport and mobile machine drivers and operatives",34,571.3,-1.1,604.9,-1.4,230.80,388.20,453.80,489.20,522.20,648.60,724.70,787.50,817.20,x,2024-01-01
"Wales, Elementary occupations",123,336.4,5.9,341.6,2.6,61.90,118.50,150.30,179.00,240.70,427.90,477.10,496.80,523.00,614.80,2024-01-01
"Wales, Elementary trades and related occupations",15,505.9,3.5,511.7,1.6,x,399.90,431.60,458.00,480.00,528.50,581.50,594.70,650.80,x,2024-01-01
"Wales, Elementary administration and service occupations",108,288.9,5,317.3,2.6,59.60,113.80,132.30,167.30,221.00,381.20,453.40,478.30,499.90,579.50,2024-01-01
Scotland,2422,612.3,4.2,686.1,3.4,213.60,357.80,425.70,467.40,536.30,705.70,818.60,883.40,934.90,1174.00,2024-01-01
"Scotland, Managers, directors and senior officials",204,909.7,5.5,1068.6,5.9,434.20,567.40,620.00,680.30,802.80,1056.50,1244.30,1348.20,1456.40,1830.60,2024-01-01
"Scotland, Corporate managers and directors",161,1034.3,8.1,1157.1,5.9,448.40,595.40,677.60,747.30,875.20,1171.40,1360.00,1451.00,1617.60,1952.20,2024-01-01
"Scotland, Other managers and proprietors",43,695.4,9.1,734.5,4.8,429.40,506.00,539.90,567.90,621.90,781.10,870.40,900.30,930.50,x,2024-01-01
"Scotland, Professional occupations",706,862.4,0.1,902.9,-1.5,456.30,591.10,632.90,695.10,776.20,929.80,1023.20,1067.70,1149.90,1364.20,2024-01-01
"Scotland, Science, research, engineering and technology professionals",150,900.8,4.9,957.1,2.3,538.40,651.20,698.10,726.10,823.80,989.20,1097.40,1154.60,1225.30,1449.50,2024-01-01
"Scotland, Health professionals",206,794.8,-10.2,901.2,-7.8,375.60,532.50,582.60,620.10,719.20,884.40,977.20,1031.40,1103.50,x,2024-01-01
"Scotland, Teaching and other educational professionals",175,926.6,1.7,847.6,-5.6,371.90,559.80,618.60,734.30,823.30,929.80,1001.40,1028.70,1086.00,1260.60,2024-01-01
"Scotland, Business, media and public service professionals",175,848.5,5.9,913.3,7.9,502.40,612.40,663.90,708.40,786.40,926.60,1029.90,1084.40,1164.20,1379.90,2024-01-01
"Scotland, Associate professional occupations",381,666.3,2.3,701.9,1.9,293.80,474.40,509.20,536.80,598.00,732.40,815.70,863.60,924.50,1040.90,2024-01-01
"Scotland, Science, engineering and technology associate professionals",69,696.6,3.9,723.8,4.2,450.40,538.80,563.40,589.40,639.90,754.10,816.40,841.00,894.30,x,2024-01-01
"Scotland, Health and social care associate professionals",83,527.6,1.6,513.3,2.7,237.00,335.80,378.90,429.50,490.60,571.00,599.90,630.40,657.40,754.60,2024-01-01
"Scotland, Protective service occupations",51,846.7,-2,794.6,-0.7,x,630.10,689.40,739.70,800.10,x,x,924.50,928.70,x,2024-01-01
"Scotland, Culture, media and sports occupations",22,408.6,-12.9,460.1,-0.9,x,x,x,x,x,508.60,574.50,669.50,x,x,2024-01-01
"Scotland, Business and public service associate professionals",157,712.2,5.8,795.1,3.4,441.00,520.20,542.50,585.10,656.10,776.20,883.50,937.80,986.00,1295.50,2024-01-01
"Scotland, Administrative and secretarial occupations",228,494.9,6.8,513.8,5.3,229.40,310.40,362.30,405.90,463.00,536.60,578.40,612.00,651.60,804.90,2024-01-01
"Scotland, Administrative occupations",194,511.6,6.8,534.6,5.6,240.30,347.90,393.70,439.00,479.10,547.20,592.30,624.00,676.30,831.10,2024-01-01
"Scotland, Secretarial and related occupations",34,382,2.1,394.3,3.2,142.60,230.00,244.70,273.70,318.30,438.60,480.90,519.10,540.00,x,2024-01-01
"Scotland, Skilled trades occupations",146,646.1,7.5,679,8.4,370.50,482.00,508.80,543.80,600.10,702.00,763.90,805.10,851.00,987.80,2024-01-01
"Scotland, Skilled agricultural and related trades",11,508.3,1.9,509.9,-3.7,x,407.80,440.40,460.90,494.60,541.00,590.60,610.90,x,x,2024-01-01
"Scotland, Skilled metal, electrical and electronic trades",68,752.9,7.2,793.7,9,496.00,577.50,625.20,648.20,701.90,810.00,885.00,929.70,972.80,1169.60,2024-01-01
"Scotland, Skilled construction and building trades",35,661.6,7.6,688.9,7.3,502.50,564.10,580.40,594.10,622.70,695.10,739.40,765.20,803.10,x,2024-01-01
"Scotland, Textiles, printing and other skilled trades",33,481,5.4,488.8,6.2,230.70,328.90,372.40,412.60,457.80,509.80,550.60,571.80,621.80,x,2024-01-01
"Scotland, Caring, leisure and other service occupations",271,439.8,5.3,438.4,-0.6,149.30,239.90,273.10,308.50,377.70,483.50,540.60,575.40,605.60,722.30,2024-01-01
"Scotland, Caring personal service occupations",224,438.5,4.5,439.5,-2.4,147.90,243.50,273.60,310.40,376.40,484.80,544.20,579.30,613.70,725.00,2024-01-01
"Scotland, Leisure, travel and related personal service occupations",43,427.5,6.4,418.3,5.2,146.80,210.10,255.90,286.20,369.70,464.50,505.50,528.60,569.80,x,2024-01-01
"Scotland, Sales and customer service occupations",146,317.8,4.8,351.5,5.5,117.00,174.20,190.20,208.70,260.90,390.10,463.60,489.60,520.60,605.50,2024-01-01
"Scotland, Sales occupations",105,273,4.8,314.6,5.9,110.50,158.90,178.80,190.20,229.40,323.60,399.40,443.20,476.00,565.10,2024-01-01
"Scotland, Customer service occupations",42,468.1,7.9,444.6,2.7,148.60,243.70,293.90,342.50,428.00,498.50,539.60,565.40,601.10,673.00,2024-01-01
"Scotland, Process, plant and machine operatives",118,594.3,4.7,630.4,6.3,312.40,457.60,479.60,502.70,546.00,651.30,725.00,755.70,801.20,938.10,2024-01-01
"Scotland, Process, plant and machine operatives",52,566.5,8.1,601.7,8.3,381.20,456.00,467.70,481.60,514.60,605.80,660.10,703.20,737.40,x,2024-01-01
"Scotland, Transport and mobile machine drivers and operatives",66,620.8,2.6,653.2,5.3,273.70,461.00,500.00,520.00,570.00,704.30,762.60,801.90,854.40,967.20,2024-01-01
"Scotland, Elementary occupations",222,344,5.2,352.2,4.3,100.50,156.50,180.00,200.50,260.40,424.20,476.10,494.30,528.60,614.00,2024-01-01
"Scotland, Elementary trades and related occupations",20,504,8.1,511.9,8.7,246.20,418.60,446.20,456.70,475.70,541.30,585.90,604.60,644.60,x,2024-01-01
"Scotland, Elementary administration and service occupations",202,311.6,5.2,336.2,4.1,95.30,147.00,173.00,190.40,240.90,392.20,457.10,483.40,509.20,586.80,2024-01-01
Northern Ireland,1043,560.5,7.3,624,4.2,183.00,317.20,385.80,437.60,499.70,637.80,735.80,787.60,837.40,1054.10,2024-01-01
