Description,Number of jobs,Median,Annual % change,Mean,Mean: Annual % change,10 percentile,20 percentile,25 percentile,30 percentile,40 percentile,50 percentile,60 percentile,70 percentile,80 percentile,90 percentile,Date
"South West, Secretarial and related occupations",40,19478,6.3,20041,8.2,7918.00,11193.00,12108.00,14086.00,16355.00,22181.00,24907.00,26334.00,27678.00,x,2024-01-01
"South West, Skilled trades occupations",147,31911,6.5,33043,6,16325.00,22548.00,24079.00,25879.00,28591.00,34848.00,37747.00,39994.00,41852.00,49122.00,2024-01-01
"South West, Skilled agricultural and related trades",10,27142,,25852,,x,x,21365.00,22817.00,25195.00,27971.00,28830.00,x,x,x,2024-01-01
"South West, Skilled metal, electrical and electronic trades",71,34716,4.5,35960,4.7,21143.00,25570.00,27558.00,28910.00,32010.00,37365.00,40585.00,41962.00,44523.00,x,2024-01-01
"South West, Skilled construction and building trades",34,34997,6.8,37031,5.9,20966.00,25802.00,27209.00,28685.00,32480.00,36889.00,40949.00,42296.00,44452.00,x,2024-01-01
"South West, Textiles, printing and other skilled trades",32,24050,,24771,8.3,12220.00,15266.00,16914.00,19534.00,22214.00,27235.00,28782.00,30996.00,33597.00,x,2024-01-01
"South West, Caring, leisure and other service occupations",171,19716,14,20197,13.6,x,11079.00,13089.00,14520.00,16975.00,22969.00,25451.00,26770.00,28370.00,32806.00,2024-01-01
"South West, Caring personal service occupations",143,19314,13.3,19895,14.7,x,11133.00,13076.00,14403.00,16743.00,22563.00,25033.00,26499.00,27869.00,x,2024-01-01
"South West, Leisure, travel and related personal service occupations",27,21658,10.5,21393,7.9,x,x,13017.00,14876.00,18426.00,24392.00,26592.00,28405.00,29879.00,x,2024-01-01
"South West, Sales and customer service occupations",119,15197,6.5,16815,4.8,5330.00,8186.00,9314.00,10353.00,12695.00,18378.00,21634.00,22912.00,24694.00,28466.00,2024-01-01
"South West, Sales occupations",95,14070,8.4,15598,5.2,5142.00,7747.00,8841.00,9835.00,11724.00,16542.00,19891.00,21293.00,22594.00,26429.00,2024-01-01
"South West, Customer service occupations",24,22298,7.9,21528,4.4,6889.00,9917.00,13379.00,15792.00,19594.00,24833.00,26599.00,27956.00,29070.00,x,2024-01-01
"South West, Process, plant and machine operatives",99,30633,7.5,31215,8.2,14063.00,22501.00,24355.00,25716.00,27707.00,33687.00,36904.00,38608.00,40838.00,46677.00,2024-01-01
"South West, Process, plant and machine operatives",45,29069,4.7,30158,5.5,16053.00,22314.00,23883.00,25012.00,27079.00,32094.00,35320.00,36548.00,38701.00,x,2024-01-01
"South West, Transport and mobile machine drivers and operatives",54,31908,10.2,32084,10.4,12594.00,22889.00,24675.00,26177.00,28912.00,35041.00,38090.00,40034.00,43057.00,x,2024-01-01
"South West, Elementary occupations",159,18367,0.9,18278,3,3429.00,6211.00,8102.00,9306.00,12947.00,22410.00,25040.00,26512.00,28509.00,33326.00,2024-01-01
"South West, Elementary trades and related occupations",19,25015,1.5,25714,0.4,x,19237.00,20979.00,22021.00,23313.00,27554.00,30731.00,31770.00,32555.00,x,2024-01-01
"South West, Elementary administration and service occupations",140,15387,-5,17254,4.2,3208.00,5736.00,7040.00,8654.00,11743.00,20908.00,24367.00,25673.00,27368.00,32386.00,2024-01-01
Wales,1042,29067,6.2,31925,6.6,9966.00,16597.00,19638.00,21985.00,25436.00,33032.00,37953.00,41134.00,44767.00,53668.00,2024-01-01
"Wales, Managers, directors and senior officials",88,41127,2.9,46035,2,x,26158.00,29107.00,31617.00,35870.00,45643.00,52852.00,55931.00,60012.00,x,2024-01-01
"Wales, Corporate managers and directors",67,43162,1,48643,0,x,26574.00,29949.00,32432.00,36699.00,49471.00,54574.00,60008.00,x,x,2024-01-01
"Wales, Other managers and proprietors",21,36018,2.5,37556,5.6,21164.00,25351.00,26369.00,28585.00,33135.00,39594.00,44280.00,45995.00,x,x,2024-01-01
"Wales, Professional occupations",283,40768,5.5,42955,8.8,21422.00,28112.00,30289.00,32493.00,37087.00,44685.00,48421.00,50673.00,53569.00,64259.00,2024-01-01
"Wales, Science, research, engineering and technology professionals",56,41483,0.8,46098,10.7,25768.00,31465.00,33589.00,35988.00,37925.00,45112.00,49840.00,52181.00,54952.00,x,2024-01-01
"Wales, Health professionals",83,37674,4,41008,6.4,18784.00,26463.00,28649.00,30164.00,34716.00,41747.00,46492.00,49902.00,52530.00,x,2024-01-01
"Wales, Teaching and other educational professionals",70,44099,8.5,42023,8.3,x,28019.00,30904.00,32793.00,38265.00,47122.00,49994.00,51812.00,53303.00,x,2024-01-01
"Wales, Business, media and public service professionals",74,40349,5.8,43621,9.8,x,27504.00,29746.00,32117.00,37225.00,43798.00,47030.00,49708.00,53309.00,x,2024-01-01
"Wales, Associate professional occupations",148,30886,3.3,32726,2.7,16083.00,21860.00,23730.00,25083.00,28131.00,33433.00,37339.00,39525.00,42018.00,50007.00,2024-01-01
"Wales, Science, engineering and technology associate professionals",35,30804,4.9,31344,2.4,15943.00,21844.00,22978.00,24247.00,26832.00,32137.00,35850.00,38450.00,40459.00,x,2024-01-01
"Wales, Health and social care associate professionals",25,27631,3.6,27161,4.4,15873.00,19742.00,20959.00,22524.00,24797.00,29207.00,32092.00,33897.00,34854.00,x,2024-01-01
"Wales, Protective service occupations",12,41870,0.2,42616,5.6,x,30816.00,32933.00,35158.00,38730.00,44789.00,45352.00,x,x,x,2024-01-01
"Wales, Business and public service associate professionals",68,31531,4.3,35001,4.1,17681.00,23706.00,25043.00,26226.00,29393.00,34250.00,38679.00,41041.00,44986.00,x,2024-01-01
"Wales, Administrative and secretarial occupations",114,24683,5.8,25177,7.9,10324.00,14941.00,17488.00,19787.00,23024.00,26901.00,29787.00,31257.00,33217.00,39639.00,2024-01-01
"Wales, Administrative occupations",96,25809,7.5,26356,7.5,11552.00,16938.00,19617.00,21286.00,23874.00,27816.00,30805.00,32196.00,33959.00,40751.00,2024-01-01
"Wales, Secretarial and related occupations",19,18424,7.5,19145,9.3,x,10960.00,11807.00,12817.00,15794.00,22219.00,23719.00,24743.00,26114.00,x,2024-01-01
"Wales, Skilled trades occupations",70,32049,3.7,33243,5.6,x,21853.00,23618.00,25991.00,28770.00,36462.00,40117.00,41859.00,44669.00,x,2024-01-01
"Wales, Skilled metal, electrical and electronic trades",38,38714,12.1,38539,7.8,x,27026.00,28873.00,30643.00,36051.00,41454.00,44915.00,46146.00,47689.00,x,2024-01-01
"Wales, Textiles, printing and other skilled trades",18,21879,-4.4,22514,2.5,x,13803.00,15762.00,16954.00,20273.00,23670.00,27515.00,29536.00,x,x,2024-01-01
"Wales, Caring, leisure and other service occupations",114,19138,9.9,19411,5.1,6515.00,10977.00,12584.00,13893.00,16737.00,22016.00,24243.00,25616.00,27443.00,31615.00,2024-01-01
"Wales, Caring personal service occupations",100,19502,10,19639,6.5,7104.00,11471.00,12940.00,14354.00,16958.00,22165.00,24398.00,25717.00,27525.00,31858.00,2024-01-01
"Wales, Sales and customer service occupations",70,17040,13.2,18204,8.2,6544.00,9615.00,10439.00,11575.00,14153.00,20243.00,22803.00,24123.00,25539.00,30737.00,2024-01-01
"Wales, Sales occupations",52,14675,4.1,16395,4.1,6248.00,9020.00,9819.00,10532.00,12388.00,17692.00,20559.00,21982.00,23411.00,x,2024-01-01
"Wales, Customer service occupations",18,23489,11.9,23472,12.6,x,14851.00,16409.00,18146.00,21351.00,24605.00,27830.00,29194.00,31083.00,x,2024-01-01
"Wales, Process, plant and machine operatives",63,29146,8.5,30175,4.6,15530.00,21733.00,23129.00,24085.00,26432.00,31736.00,35205.00,37485.00,39973.00,x,2024-01-01
"Wales, Process, plant and machine operatives",36,28565,9.1,30236,7.8,17419.00,21969.00,23262.00,24400.00,26263.00,31100.00,34664.00,37723.00,39617.00,x,2024-01-01
"Wales, Transport and mobile machine drivers and operatives",27,29829,6.4,30092,1.5,11848.00,20730.00,22839.00,23622.00,26720.00,32434.00,35346.00,37017.00,40481.00,x,2024-01-01
"Wales, Elementary occupations",94,17517,-3.5,17863,0.5,3798.00,6771.00,8202.00,9260.00,12936.00,21743.00,24417.00,26005.00,27397.00,31904.00,2024-01-01
"Wales, Elementary trades and related occupations",13,26209,7.4,26437,8.5,x,20057.00,22127.00,23357.00,24844.00,27168.00,28344.00,28851.00,x,x,2024-01-01
"Wales, Elementary administration and service occupations",80,14979,-6.1,16436,-1.9,3481.00,6000.00,7583.00,8541.00,11275.00,19758.00,22929.00,24310.00,26151.00,x,2024-01-01
Scotland,2093,31836,8,36017,8.3,11568.00,18474.00,21503.00,23857.00,27781.00,36697.00,42450.00,45769.00,48964.00,60698.00,2024-01-01
"Scotland, Managers, directors and senior officials",187,46904,4.8,56685,3.4,21175.00,29060.00,32496.00,35337.00,41047.00,53855.00,62389.00,68562.00,75410.00,x,2024-01-01
"Scotland, Corporate managers and directors",149,51322,3.8,61665,3.7,21754.00,31870.00,35057.00,38325.00,44008.00,59473.00,68747.00,74895.00,84117.00,x,2024-01-01
"Scotland, Other managers and proprietors",38,36476,,36980,1.8,x,24132.00,26477.00,27847.00,31818.00,40499.00,44974.00,46927.00,48697.00,x,2024-01-01
"Scotland, Professional occupations",629,43829,6.5,46573,7.9,22647.00,29864.00,32498.00,35067.00,39596.00,47803.00,52015.00,55051.00,58595.00,70479.00,2024-01-01
"Scotland, Science, research, engineering and technology professionals",137,46385,6.7,49483,8.3,26837.00,33694.00,35391.00,37897.00,42218.00,50866.00,56536.00,60300.00,64428.00,73479.00,2024-01-01
"Scotland, Health professionals",181,40355,3.3,46861,3.2,18794.00,27293.00,29524.00,31900.00,36022.00,45770.00,50538.00,54610.00,57962.00,x,2024-01-01
"Scotland, Teaching and other educational professionals",158,45863,10.4,42922,12.1,19806.00,28729.00,31813.00,35719.00,41413.00,47963.00,50572.00,51221.00,54109.00,63289.00,2024-01-01
"Scotland, Business, media and public service professionals",153,43456,7.2,47409,11.1,25096.00,31109.00,33411.00,35838.00,39961.00,47286.00,52584.00,55997.00,59459.00,x,2024-01-01
"Scotland, Associate professional occupations",332,34263,2.6,37029,5.4,16171.00,24258.00,26161.00,27909.00,30937.00,38239.00,42562.00,45340.00,48382.00,55904.00,2024-01-01
"Scotland, Science, engineering and technology associate professionals",59,36247,8.2,37624,8,24197.00,27750.00,28846.00,30419.00,33039.00,39177.00,42227.00,43213.00,44544.00,x,2024-01-01
"Scotland, Health and social care associate professionals",77,26443,6.3,25913,6,13041.00,16778.00,18925.00,21204.00,24433.00,28682.00,30751.00,31923.00,33392.00,x,2024-01-01
"Scotland, Protective service occupations",48,45498,0.9,41988,-0.2,x,33915.00,36750.00,38813.00,40948.00,48157.00,49121.00,49843.00,50950.00,x,2024-01-01
"Scotland, Culture, media and sports occupations",16,24966,14,27232,10.6,x,x,x,x,x,28604.00,31972.00,x,x,x,2024-01-01
"Scotland, Business and public service associate professionals",132,37143,5.3,42640,8.5,21384.00,26735.00,28482.00,30361.00,33276.00,41603.00,46964.00,49735.00,54485.00,x,2024-01-01
"Scotland, Administrative and secretarial occupations",202,25539,10.1,26236,8,11081.00,15388.00,17824.00,20100.00,23247.00,27445.00,30352.00,31532.00,33813.00,40872.00,2024-01-01
"Scotland, Administrative occupations",174,25861,8,27141,7.8,11680.00,16482.00,19522.00,21374.00,24197.00,28019.00,30845.00,32389.00,35242.00,42726.00,2024-01-01
"Scotland, Secretarial and related occupations",28,19592,1.7,20653,7.8,7589.00,12103.00,13286.00,14861.00,17004.00,22232.00,24803.00,27137.00,28069.00,x,2024-01-01
"Scotland, Skilled trades occupations",124,32904,5.7,34071,6.5,17442.00,23137.00,24937.00,27004.00,29857.00,35898.00,39793.00,41283.00,44014.00,50618.00,2024-01-01
"Scotland, Skilled agricultural and related trades",9,25713,-0.8,25421,-10.1,x,x,20169.00,21059.00,23745.00,27239.00,31456.00,x,x,x,2024-01-01
"Scotland, Skilled metal, electrical and electronic trades",58,38924,6.6,39327,6.3,22530.00,28382.00,30028.00,32130.00,35181.00,41522.00,44731.00,46561.00,48922.00,x,2024-01-01
"Scotland, Skilled construction and building trades",30,34185,7.5,35272,8.6,24256.00,27464.00,28750.00,29632.00,32147.00,36653.00,38509.00,39915.00,41183.00,x,2024-01-01
"Scotland, Textiles, printing and other skilled trades",28,23877,4.9,24415,8.5,11817.00,16274.00,18305.00,19750.00,22508.00,25618.00,28391.00,30281.00,31920.00,x,2024-01-01
"Scotland, Caring, leisure and other service occupations",224,22062,12.1,22690,9.3,8200.00,12644.00,14093.00,15391.00,18541.00,25155.00,28062.00,29793.00,31818.00,37672.00,2024-01-01
"Scotland, Caring personal service occupations",187,21884,11.9,22549,8.4,7929.00,12635.00,14216.00,15461.00,18394.00,24881.00,27857.00,29765.00,31615.00,37624.00,2024-01-01
"Scotland, Leisure, travel and related personal service occupations",35,22552,,22714,11.7,8452.00,12207.00,13084.00,14350.00,18607.00,25114.00,28083.00,29831.00,31847.00,x,2024-01-01
"Scotland, Sales and customer service occupations",122,16607,11,18238,10.4,7198.00,9517.00,10430.00,11702.00,14011.00,20250.00,22998.00,24535.00,25749.00,30423.00,2024-01-01
"Scotland, Sales occupations",86,14574,10.7,16577,11.4,6854.00,9100.00,9668.00,10567.00,12580.00,17249.00,20458.00,22187.00,23740.00,27753.00,2024-01-01
"Scotland, Customer service occupations",36,22823,7.5,22194,5.4,8731.00,12836.00,14547.00,15887.00,20432.00,24882.00,26453.00,28026.00,29332.00,x,2024-01-01
"Scotland, Process, plant and machine operatives",102,29959,5.6,31493,6.2,15013.00,21609.00,23583.00,24957.00,27343.00,32940.00,36699.00,39013.00,41461.00,47268.00,2024-01-01
"Scotland, Process, plant and machine operatives",46,27949,4.4,30179,8.2,18433.00,21690.00,22776.00,23753.00,26005.00,30592.00,33591.00,35932.00,38671.00,x,2024-01-01
"Scotland, Transport and mobile machine drivers and operatives",56,31547,5.2,32564,5.2,13547.00,21146.00,24619.00,26205.00,28515.00,35114.00,38866.00,40954.00,43690.00,x,2024-01-01
"Scotland, Elementary occupations",172,17986,7.2,18539,6.8,5418.00,8224.00,9303.00,10753.00,13990.00,21738.00,24643.00,26005.00,27907.00,32820.00,2024-01-01
"Scotland, Elementary trades and related occupations",17,25576,3.4,25666,3.1,x,18997.00,20736.00,21742.00,23785.00,27092.00,x,x,x,x,2024-01-01
"Scotland, Elementary administration and service occupations",155,16324,4.8,17765,7.3,5206.00,7905.00,8990.00,10140.00,12951.00,20508.00,23812.00,25272.00,27220.00,31896.00,2024-01-01
Northern Ireland,822,28825,7.6,32796,4.4,10028.00,16396.00,19510.00,21996.00,25465.00,33154.00,38201.00,41094.00,43871.00,55472.00,2024-01-01
