date,fuel,price,dayofquery,Car,MY,Category,ppm,UniqueID,fuelingcategory,DirectDebitComparison,DirectDebitComparisonNight
2023-01-13,mean rapid charger,75.13,2023-01-13,Mini Electric (3-door),2021,City Car,20.94,2021 Mini Electric (3-door) using mean rapid charger,On-street Rapid EV,FALSE,FALSE
2023-01-13,Petrol,149.18,2023-01-13,Mini Cooper (3-door),2021,City Car,15.59,2021 Mini Cooper (3-door) using Petrol,Fossil fuels,TRUE,TRUE
2023-01-13,"Direct debit: Average variable night unit price, United Kingdom",16.13,2023-01-01,Mini Electric (3-door),2021,City Car,4.67,"2021 Mini Electric (3-door) using Direct debit: Average variable night unit price, United Kingdom",Off-street EV,TRUE,TRUE
2023-01-16,mean rapid charger,75.13,2023-01-16,Mini Electric (3-door),2021,City Car,20.94,2021 Mini Electric (3-door) using mean rapid charger,On-street Rapid EV,FALSE,FALSE
2023-01-16,Petrol,148.99,2023-01-16,Mini Cooper (3-door),2021,City Car,15.57,2021 Mini Cooper (3-door) using Petrol,Fossil fuels,TRUE,TRUE
2023-01-16,"Direct debit: Average variable night unit price, United Kingdom",16.13,2023-01-01,Mini Electric (3-door),2021,City Car,4.67,"2021 Mini Electric (3-door) using Direct debit: Average variable night unit price, United Kingdom",Off-street EV,TRUE,TRUE
2023-01-17,mean rapid charger,75.13,2023-01-17,Mini Electric (3-door),2021,City Car,20.94,2021 Mini Electric (3-door) using mean rapid charger,On-street Rapid EV,FALSE,FALSE
2023-01-17,Petrol,148.73,2023-01-17,Mini Cooper (3-door),2021,City Car,15.54,2021 Mini Cooper (3-door) using Petrol,Fossil fuels,TRUE,TRUE
2023-01-17,"Direct debit: Average variable night unit price, United Kingdom",16.13,2023-01-01,Mini Electric (3-door),2021,City Car,4.67,"2021 Mini Electric (3-door) using Direct debit: Average variable night unit price, United Kingdom",Off-street EV,TRUE,TRUE
2023-01-18,mean rapid charger,75.13,2023-01-18,Mini Electric (3-door),2021,City Car,20.94,2021 Mini Electric (3-door) using mean rapid charger,On-street Rapid EV,FALSE,FALSE
2023-01-18,Petrol,148.63,2023-01-18,Mini Cooper (3-door),2021,City Car,15.53,2021 Mini Cooper (3-door) using Petrol,Fossil fuels,TRUE,TRUE
2023-01-18,"Direct debit: Average variable night unit price, United Kingdom",16.13,2023-01-01,Mini Electric (3-door),2021,City Car,4.67,"2021 Mini Electric (3-door) using Direct debit: Average variable night unit price, United Kingdom",Off-street EV,TRUE,TRUE
2023-01-19,mean rapid charger,75.13,2023-01-19,Mini Electric (3-door),2021,City Car,20.94,2021 Mini Electric (3-door) using mean rapid charger,On-street Rapid EV,FALSE,FALSE
2023-01-19,Petrol,148.59,2023-01-19,Mini Cooper (3-door),2021,City Car,15.53,2021 Mini Cooper (3-door) using Petrol,Fossil fuels,TRUE,TRUE
2023-01-19,"Direct debit: Average variable night unit price, United Kingdom",16.13,2023-01-01,Mini Electric (3-door),2021,City Car,4.67,"2021 Mini Electric (3-door) using Direct debit: Average variable night unit price, United Kingdom",Off-street EV,TRUE,TRUE
2023-01-20,mean rapid charger,75.13,2023-01-20,Mini Electric (3-door),2021,City Car,20.94,2021 Mini Electric (3-door) using mean rapid charger,On-street Rapid EV,FALSE,FALSE
2023-01-20,Petrol,148.58,2023-01-20,Mini Cooper (3-door),2021,City Car,15.53,2021 Mini Cooper (3-door) using Petrol,Fossil fuels,TRUE,TRUE
2023-01-20,"Direct debit: Average variable night unit price, United Kingdom",16.13,2023-01-01,Mini Electric (3-door),2021,City Car,4.67,"2021 Mini Electric (3-door) using Direct debit: Average variable night unit price, United Kingdom",Off-street EV,TRUE,TRUE
2023-01-23,mean rapid charger,75.13,2023-01-23,Mini Electric (3-door),2021,City Car,20.94,2021 Mini Electric (3-door) using mean rapid charger,On-street Rapid EV,FALSE,FALSE
2023-01-23,Petrol,148.58,2023-01-23,Mini Cooper (3-door),2021,City Car,15.53,2021 Mini Cooper (3-door) using Petrol,Fossil fuels,TRUE,TRUE
2023-01-23,"Direct debit: Average variable night unit price, United Kingdom",16.13,2023-01-01,Mini Electric (3-door),2021,City Car,4.67,"2021 Mini Electric (3-door) using Direct debit: Average variable night unit price, United Kingdom",Off-street EV,TRUE,TRUE
2023-01-24,mean rapid charger,75.13,2023-01-24,Mini Electric (3-door),2021,City Car,20.94,2021 Mini Electric (3-door) using mean rapid charger,On-street Rapid EV,FALSE,FALSE
2023-01-24,Petrol,148.35,2023-01-24,Mini Cooper (3-door),2021,City Car,15.50,2021 Mini Cooper (3-door) using Petrol,Fossil fuels,TRUE,TRUE
2023-01-24,"Direct debit: Average variable night unit price, United Kingdom",16.13,2023-01-01,Mini Electric (3-door),2021,City Car,4.67,"2021 Mini Electric (3-door) using Direct debit: Average variable night unit price, United Kingdom",Off-street EV,TRUE,TRUE
2023-01-25,mean rapid charger,75.13,2023-01-25,Mini Electric (3-door),2021,City Car,20.94,2021 Mini Electric (3-door) using mean rapid charger,On-street Rapid EV,FALSE,FALSE
2023-01-25,Petrol,148.41,2023-01-25,Mini Cooper (3-door),2021,City Car,15.51,2021 Mini Cooper (3-door) using Petrol,Fossil fuels,TRUE,TRUE
2023-01-25,"Direct debit: Average variable night unit price, United Kingdom",16.13,2023-01-01,Mini Electric (3-door),2021,City Car,4.67,"2021 Mini Electric (3-door) using Direct debit: Average variable night unit price, United Kingdom",Off-street EV,TRUE,TRUE
2023-01-26,mean rapid charger,75.13,2023-01-26,Mini Electric (3-door),2021,City Car,20.94,2021 Mini Electric (3-door) using mean rapid charger,On-street Rapid EV,FALSE,FALSE
2023-01-26,Petrol,148.44,2023-01-26,Mini Cooper (3-door),2021,City Car,15.51,2021 Mini Cooper (3-door) using Petrol,Fossil fuels,TRUE,TRUE
2023-01-26,"Direct debit: Average variable night unit price, United Kingdom",16.13,2023-01-01,Mini Electric (3-door),2021,City Car,4.67,"2021 Mini Electric (3-door) using Direct debit: Average variable night unit price, United Kingdom",Off-street EV,TRUE,TRUE
2023-01-27,mean rapid charger,75.13,2023-01-27,Mini Electric (3-door),2021,City Car,20.94,2021 Mini Electric (3-door) using mean rapid charger,On-street Rapid EV,FALSE,FALSE
2023-01-27,Petrol,148.53,2023-01-27,Mini Cooper (3-door),2021,City Car,15.52,2021 Mini Cooper (3-door) using Petrol,Fossil fuels,TRUE,TRUE
2023-01-27,"Direct debit: Average variable night unit price, United Kingdom",16.13,2023-01-01,Mini Electric (3-door),2021,City Car,4.67,"2021 Mini Electric (3-door) using Direct debit: Average variable night unit price, United Kingdom",Off-street EV,TRUE,TRUE
2023-01-30,mean rapid charger,75.13,2023-01-30,Mini Electric (3-door),2021,City Car,20.94,2021 Mini Electric (3-door) using mean rapid charger,On-street Rapid EV,FALSE,FALSE
2023-01-30,Petrol,148.89,2023-01-30,Mini Cooper (3-door),2021,City Car,15.56,2021 Mini Cooper (3-door) using Petrol,Fossil fuels,TRUE,TRUE
2023-01-30,"Direct debit: Average variable night unit price, United Kingdom",16.13,2023-01-01,Mini Electric (3-door),2021,City Car,4.67,"2021 Mini Electric (3-door) using Direct debit: Average variable night unit price, United Kingdom",Off-street EV,TRUE,TRUE
2023-01-31,mean rapid charger,73.88,2023-01-31,Mini Electric (3-door),2021,City Car,20.59,2021 Mini Electric (3-door) using mean rapid charger,On-street Rapid EV,FALSE,FALSE
2023-01-31,Petrol,148.77,2023-01-31,Mini Cooper (3-door),2021,City Car,15.55,2021 Mini Cooper (3-door) using Petrol,Fossil fuels,TRUE,TRUE
2023-01-31,"Direct debit: Average variable night unit price, United Kingdom",16.13,2023-01-01,Mini Electric (3-door),2021,City Car,4.67,"2021 Mini Electric (3-door) using Direct debit: Average variable night unit price, United Kingdom",Off-street EV,TRUE,TRUE
2023-02-01,mean rapid charger,73.88,2023-02-01,Mini Electric (3-door),2021,City Car,20.59,2021 Mini Electric (3-door) using mean rapid charger,On-street Rapid EV,FALSE,FALSE
2023-02-01,Petrol,148.89,2023-02-01,Mini Cooper (3-door),2021,City Car,15.56,2021 Mini Cooper (3-door) using Petrol,Fossil fuels,TRUE,TRUE
2023-02-01,"Direct debit: Average variable night unit price, United Kingdom",16.13,2023-01-01,Mini Electric (3-door),2021,City Car,4.67,"2021 Mini Electric (3-door) using Direct debit: Average variable night unit price, United Kingdom",Off-street EV,TRUE,TRUE
2023-02-02,mean rapid charger,73.88,2023-02-02,Mini Electric (3-door),2021,City Car,20.59,2021 Mini Electric (3-door) using mean rapid charger,On-street Rapid EV,FALSE,FALSE
2023-02-02,Petrol,148.98,2023-02-02,Mini Cooper (3-door),2021,City Car,15.57,2021 Mini Cooper (3-door) using Petrol,Fossil fuels,TRUE,TRUE
2023-02-02,"Direct debit: Average variable night unit price, United Kingdom",16.13,2023-01-01,Mini Electric (3-door),2021,City Car,4.67,"2021 Mini Electric (3-door) using Direct debit: Average variable night unit price, United Kingdom",Off-street EV,TRUE,TRUE
2023-02-03,mean rapid charger,73.88,2023-02-03,Mini Electric (3-door),2021,City Car,20.59,2021 Mini Electric (3-door) using mean rapid charger,On-street Rapid EV,FALSE,FALSE
2023-02-03,Petrol,149.04,2023-02-03,Mini Cooper (3-door),2021,City Car,15.58,2021 Mini Cooper (3-door) using Petrol,Fossil fuels,TRUE,TRUE
2023-02-03,"Direct debit: Average variable night unit price, United Kingdom",16.13,2023-01-01,Mini Electric (3-door),2021,City Car,4.67,"2021 Mini Electric (3-door) using Direct debit: Average variable night unit price, United Kingdom",Off-street EV,TRUE,TRUE
2023-02-06,mean rapid charger,73.88,2023-02-06,Mini Electric (3-door),2021,City Car,20.59,2021 Mini Electric (3-door) using mean rapid charger,On-street Rapid EV,FALSE,FALSE
2023-02-06,Petrol,149.07,2023-02-06,Mini Cooper (3-door),2021,City Car,15.58,2021 Mini Cooper (3-door) using Petrol,Fossil fuels,TRUE,TRUE
2023-02-06,"Direct debit: Average variable night unit price, United Kingdom",16.13,2023-01-01,Mini Electric (3-door),2021,City Car,4.67,"2021 Mini Electric (3-door) using Direct debit: Average variable night unit price, United Kingdom",Off-street EV,TRUE,TRUE
2023-02-07,mean rapid charger,73.88,2023-02-07,Mini Electric (3-door),2021,City Car,20.59,2021 Mini Electric (3-door) using mean rapid charger,On-street Rapid EV,FALSE,FALSE
2023-02-07,Petrol,149.02,2023-02-07,Mini Cooper (3-door),2021,City Car,15.57,2021 Mini Cooper (3-door) using Petrol,Fossil fuels,TRUE,TRUE
2023-02-07,"Direct debit: Average variable night unit price, United Kingdom",16.13,2023-01-01,Mini Electric (3-door),2021,City Car,4.67,"2021 Mini Electric (3-door) using Direct debit: Average variable night unit price, United Kingdom",Off-street EV,TRUE,TRUE
2023-02-08,mean rapid charger,73.88,2023-02-07,Mini Electric (3-door),2021,City Car,20.59,2021 Mini Electric (3-door) using mean rapid charger,On-street Rapid EV,FALSE,FALSE
2023-02-08,Petrol,148.89,2023-02-08,Mini Cooper (3-door),2021,City Car,15.56,2021 Mini Cooper (3-door) using Petrol,Fossil fuels,TRUE,TRUE
2023-02-08,"Direct debit: Average variable night unit price, United Kingdom",16.13,2023-01-01,Mini Electric (3-door),2021,City Car,4.67,"2021 Mini Electric (3-door) using Direct debit: Average variable night unit price, United Kingdom",Off-street EV,TRUE,TRUE
2023-02-09,mean rapid charger,73.88,2023-02-07,Mini Electric (3-door),2021,City Car,20.59,2021 Mini Electric (3-door) using mean rapid charger,On-street Rapid EV,FALSE,FALSE
2023-02-09,Petrol,148.76,2023-02-09,Mini Cooper (3-door),2021,City Car,15.55,2021 Mini Cooper (3-door) using Petrol,Fossil fuels,TRUE,TRUE
2023-02-09,"Direct debit: Average variable night unit price, United Kingdom",16.13,2023-01-01,Mini Electric (3-door),2021,City Car,4.67,"2021 Mini Electric (3-door) using Direct debit: Average variable night unit price, United Kingdom",Off-street EV,TRUE,TRUE
2023-02-10,mean rapid charger,73.88,2023-02-07,Mini Electric (3-door),2021,City Car,20.59,2021 Mini Electric (3-door) using mean rapid charger,On-street Rapid EV,FALSE,FALSE
2023-02-10,Petrol,148.71,2023-02-10,Mini Cooper (3-door),2021,City Car,15.54,2021 Mini Cooper (3-door) using Petrol,Fossil fuels,TRUE,TRUE
2023-02-10,"Direct debit: Average variable night unit price, United Kingdom",16.13,2023-01-01,Mini Electric (3-door),2021,City Car,4.67,"2021 Mini Electric (3-door) using Direct debit: Average variable night unit price, United Kingdom",Off-street EV,TRUE,TRUE
2023-02-13,mean rapid charger,73.88,2023-02-07,Mini Electric (3-door),2021,City Car,20.59,2021 Mini Electric (3-door) using mean rapid charger,On-street Rapid EV,FALSE,FALSE
2023-02-13,Petrol,148.74,2023-02-13,Mini Cooper (3-door),2021,City Car,15.54,2021 Mini Cooper (3-door) using Petrol,Fossil fuels,TRUE,TRUE
2023-02-13,"Direct debit: Average variable night unit price, United Kingdom",16.13,2023-01-01,Mini Electric (3-door),2021,City Car,4.67,"2021 Mini Electric (3-door) using Direct debit: Average variable night unit price, United Kingdom",Off-street EV,TRUE,TRUE
2023-02-14,mean rapid charger,73.88,2023-02-14,Mini Electric (3-door),2021,City Car,20.59,2021 Mini Electric (3-door) using mean rapid charger,On-street Rapid EV,FALSE,FALSE
2023-02-14,Petrol,148.44,2023-02-14,Mini Cooper (3-door),2021,City Car,15.51,2021 Mini Cooper (3-door) using Petrol,Fossil fuels,TRUE,TRUE
2023-02-14,"Direct debit: Average variable night unit price, United Kingdom",16.13,2023-01-01,Mini Electric (3-door),2021,City Car,4.67,"2021 Mini Electric (3-door) using Direct debit: Average variable night unit price, United Kingdom",Off-street EV,TRUE,TRUE
2023-02-15,mean rapid charger,73.88,2023-02-15,Mini Electric (3-door),2021,City Car,20.59,2021 Mini Electric (3-door) using mean rapid charger,On-street Rapid EV,FALSE,FALSE
2023-02-15,Petrol,148.43,2023-02-15,Mini Cooper (3-door),2021,City Car,15.51,2021 Mini Cooper (3-door) using Petrol,Fossil fuels,TRUE,TRUE
2023-02-15,"Direct debit: Average variable night unit price, United Kingdom",16.13,2023-01-01,Mini Electric (3-door),2021,City Car,4.67,"2021 Mini Electric (3-door) using Direct debit: Average variable night unit price, United Kingdom",Off-street EV,TRUE,TRUE
2023-02-16,mean rapid charger,73.88,2023-02-16,Mini Electric (3-door),2021,City Car,20.59,2021 Mini Electric (3-door) using mean rapid charger,On-street Rapid EV,FALSE,FALSE
2023-02-16,Petrol,148.40,2023-02-16,Mini Cooper (3-door),2021,City Car,15.51,2021 Mini Cooper (3-door) using Petrol,Fossil fuels,TRUE,TRUE
2023-02-16,"Direct debit: Average variable night unit price, United Kingdom",16.13,2023-01-01,Mini Electric (3-door),2021,City Car,4.67,"2021 Mini Electric (3-door) using Direct debit: Average variable night unit price, United Kingdom",Off-street EV,TRUE,TRUE
2023-02-17,mean rapid charger,73.88,2023-02-17,Mini Electric (3-door),2021,City Car,20.59,2021 Mini Electric (3-door) using mean rapid charger,On-street Rapid EV,FALSE,FALSE
2023-02-17,Petrol,148.40,2023-02-17,Mini Cooper (3-door),2021,City Car,15.51,2021 Mini Cooper (3-door) using Petrol,Fossil fuels,TRUE,TRUE
2023-02-17,"Direct debit: Average variable night unit price, United Kingdom",16.13,2023-01-01,Mini Electric (3-door),2021,City Car,4.67,"2021 Mini Electric (3-door) using Direct debit: Average variable night unit price, United Kingdom",Off-street EV,TRUE,TRUE
2023-02-20,mean rapid charger,73.88,2023-02-17,Mini Electric (3-door),2021,City Car,20.59,2021 Mini Electric (3-door) using mean rapid charger,On-street Rapid EV,FALSE,FALSE
2023-02-20,Petrol,148.49,2023-02-20,Mini Cooper (3-door),2021,City Car,15.52,2021 Mini Cooper (3-door) using Petrol,Fossil fuels,TRUE,TRUE
2023-02-20,"Direct debit: Average variable night unit price, United Kingdom",16.13,2023-01-01,Mini Electric (3-door),2021,City Car,4.67,"2021 Mini Electric (3-door) using Direct debit: Average variable night unit price, United Kingdom",Off-street EV,TRUE,TRUE
2023-02-21,mean rapid charger,73.88,2023-02-21,Mini Electric (3-door),2021,City Car,20.59,2021 Mini Electric (3-door) using mean rapid charger,On-street Rapid EV,FALSE,FALSE
2023-02-21,Petrol,148.20,2023-02-21,Mini Cooper (3-door),2021,City Car,15.49,2021 Mini Cooper (3-door) using Petrol,Fossil fuels,TRUE,TRUE
2023-02-21,"Direct debit: Average variable night unit price, United Kingdom",16.13,2023-01-01,Mini Electric (3-door),2021,City Car,4.67,"2021 Mini Electric (3-door) using Direct debit: Average variable night unit price, United Kingdom",Off-street EV,TRUE,TRUE
2023-02-22,mean rapid charger,73.88,2023-02-21,Mini Electric (3-door),2021,City Car,20.59,2021 Mini Electric (3-door) using mean rapid charger,On-street Rapid EV,FALSE,FALSE
2023-02-22,Petrol,148.19,2023-02-22,Mini Cooper (3-door),2021,City Car,15.49,2021 Mini Cooper (3-door) using Petrol,Fossil fuels,TRUE,TRUE
2023-02-22,"Direct debit: Average variable night unit price, United Kingdom",16.13,2023-01-01,Mini Electric (3-door),2021,City Car,4.67,"2021 Mini Electric (3-door) using Direct debit: Average variable night unit price, United Kingdom",Off-street EV,TRUE,TRUE
2023-02-23,mean rapid charger,73.88,2023-02-21,Mini Electric (3-door),2021,City Car,20.59,2021 Mini Electric (3-door) using mean rapid charger,On-street Rapid EV,FALSE,FALSE
2023-02-23,Petrol,148.12,2023-02-23,Mini Cooper (3-door),2021,City Car,15.48,2021 Mini Cooper (3-door) using Petrol,Fossil fuels,TRUE,TRUE
2023-02-23,"Direct debit: Average variable night unit price, United Kingdom",16.13,2023-01-01,Mini Electric (3-door),2021,City Car,4.67,"2021 Mini Electric (3-door) using Direct debit: Average variable night unit price, United Kingdom",Off-street EV,TRUE,TRUE
2023-02-24,mean rapid charger,73.88,2023-02-24,Mini Electric (3-door),2021,City Car,20.59,2021 Mini Electric (3-door) using mean rapid charger,On-street Rapid EV,FALSE,FALSE
2023-02-24,Petrol,148.00,2023-02-24,Mini Cooper (3-door),2021,City Car,15.47,2021 Mini Cooper (3-door) using Petrol,Fossil fuels,TRUE,TRUE
2023-02-24,"Direct debit: Average variable night unit price, United Kingdom",16.13,2023-01-01,Mini Electric (3-door),2021,City Car,4.67,"2021 Mini Electric (3-door) using Direct debit: Average variable night unit price, United Kingdom",Off-street EV,TRUE,TRUE
